survey_id,site_name,site_country,latitude,longitude,region,date_start,date_end,transect,start_at,start_time,end_time,species,amount,stipes,distance,observer
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,3,09/27/2025, 4:39 pm, 5:00 pm,Broad-Ribbed Kelp,5,,30.0,Shawn Augustine
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,3,09/27/2025, 4:39 pm, 5:00 pm,Five-Ribbed Kelp,4,,30.0,Shawn Augustine
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,4,09/27/2025, 4:28 pm, 4:48 pm,Woody Kelp,28,,30.0,April  Frers
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,4,09/27/2025, 4:28 pm, 4:48 pm,Sugar Kelp,64,,16.7,April  Frers
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,4,09/27/2025, 4:28 pm, 4:48 pm,Three-Ribbed Kelp,94,,30.0,April  Frers
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,4,09/27/2025, 4:28 pm, 4:48 pm,Torn Kelp,13,,30.0,April  Frers
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,4,09/27/2025, 4:28 pm, 4:48 pm,Winged Kelp,32,,30.0,April  Frers
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,4,09/27/2025, 4:28 pm, 4:48 pm,Acid Weed,38,,30.0,April  Frers
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,4,09/27/2025, 4:28 pm, 4:48 pm,Bull Kelp,5,,30.0,April  Frers
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,4,09/27/2025, 4:28 pm, 4:48 pm,Broad-Ribbed Kelp,2,,30.0,April  Frers
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,4,09/27/2025, 4:28 pm, 4:48 pm,Five-Ribbed Kelp,1,,30.0,April  Frers
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,5,09/27/2025, 4:16 pm, 4:29 pm,Bull Kelp,6,,30.0,Erica Bleke
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,5,09/27/2025, 4:16 pm, 4:29 pm,Woody Kelp,50,,5.9,Erica Bleke
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,5,09/27/2025, 4:16 pm, 4:29 pm,Three-Ribbed Kelp,55,,5.5,Erica Bleke
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,5,09/27/2025, 4:16 pm, 4:29 pm,Broad-Ribbed Kelp,3,,30.0,Erica Bleke
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,5,09/27/2025, 4:16 pm, 4:29 pm,Sugar Kelp,50,,19.0,Erica Bleke
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,5,09/27/2025, 4:16 pm, 4:29 pm,Winged Kelp,9,,30.0,Erica Bleke
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,5,09/27/2025, 4:16 pm, 4:29 pm,Acid Weed,24,,30.0,Erica Bleke
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,6,09/27/2025, 4:38 pm, 4:57 pm,Bull Kelp,61,,15.1,Erica Bleke
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,6,09/27/2025, 4:38 pm, 4:57 pm,Woody Kelp,50,,30.0,Erica Bleke
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,6,09/27/2025, 4:38 pm, 4:57 pm,Five-Ribbed Kelp,10,,30.0,Erica Bleke
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,6,09/27/2025, 4:38 pm, 4:57 pm,Three-Ribbed Kelp,52,,5.6,Erica Bleke
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,6,09/27/2025, 4:38 pm, 4:57 pm,Sugar Kelp,40,,30.0,Erica Bleke
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,6,09/27/2025, 4:38 pm, 4:57 pm,Winged Kelp,14,,30.0,Erica Bleke
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,6,09/27/2025, 4:38 pm, 4:57 pm,Acid Weed,50,,19.6,Erica Bleke
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,6,09/27/2025, 4:38 pm, 4:57 pm,Broad-Ribbed Kelp,8,,30.0,Erica Bleke
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,6,09/27/2025, 4:38 pm, 4:57 pm,Feather Boa Kelp,1,26,30.0,Erica Bleke
5896026f-2ac3-49ea-ad10-e31ebfc78491,Cattle Point,United States of America,48.45148,-122.961402,California,09/27/2025,09/27/2025,6,09/27/2025, 4:38 pm, 4:57 pm,Feather Boa Kelp,1,3,30.0,Erica Bleke
58d3dd86-5ee5-41c3-a5dd-d6b64eebc5bc,Reuben Tarte,United States of America,48.612837,-123.097222,California,09/28/2025,09/28/2025,1,09/28/2025,10:00 am,10:15 am,Sieve Kelp,74,,5.0,Emily Bews
58d3dd86-5ee5-41c3-a5dd-d6b64eebc5bc,Reuben Tarte,United States of America,48.612837,-123.097222,California,09/28/2025,09/28/2025,1,09/28/2025,10:00 am,10:15 am,Broad-Ribbed Kelp,6,,30.0,Emily Bews
58d3dd86-5ee5-41c3-a5dd-d6b64eebc5bc,Reuben Tarte,United States of America,48.612837,-123.097222,California,09/28/2025,09/28/2025,1,09/28/2025,10:00 am,10:15 am,Acid Weed,4,,30.0,Emily Bews
58d3dd86-5ee5-41c3-a5dd-d6b64eebc5bc,Reuben Tarte,United States of America,48.612837,-123.097222,California,09/28/2025,09/28/2025,1,09/28/2025,10:00 am,10:15 am,Five-Ribbed Kelp,20,,30.0,Emily Bews
58d3dd86-5ee5-41c3-a5dd-d6b64eebc5bc,Reuben Tarte,United States of America,48.612837,-123.097222,California,09/28/2025,09/28/2025,2,09/28/2025, 9:50 am,10:07 am,Sieve Kelp,90,,5.3,Erica Bleke
58d3dd86-5ee5-41c3-a5dd-d6b64eebc5bc,Reuben Tarte,United States of America,48.612837,-123.097222,California,09/28/2025,09/28/2025,2,09/28/2025, 9:50 am,10:07 am,Sugar Kelp,2,,30.0,Erica Bleke
58d3dd86-5ee5-41c3-a5dd-d6b64eebc5bc,Reuben Tarte,United States of America,48.612837,-123.097222,California,09/28/2025,09/28/2025,2,09/28/2025, 9:50 am,10:07 am,Five-Ribbed Kelp,2,,30.0,Erica Bleke
58d3dd86-5ee5-41c3-a5dd-d6b64eebc5bc,Reuben Tarte,United States of America,48.612837,-123.097222,California,09/28/2025,09/28/2025,3,09/28/2025,10:10 am,10:19 am,Sieve Kelp,75,,5.0,Erica Bleke
58d3dd86-5ee5-41c3-a5dd-d6b64eebc5bc,Reuben Tarte,United States of America,48.612837,-123.097222,California,09/28/2025,09/28/2025,3,09/28/2025,10:10 am,10:19 am,Acid Weed,6,,30.0,Erica Bleke
58d3dd86-5ee5-41c3-a5dd-d6b64eebc5bc,Reuben Tarte,United States of America,48.612837,-123.097222,California,09/28/2025,09/28/2025,3,09/28/2025,10:10 am,10:19 am,Sugar Kelp,7,,30.0,Erica Bleke
58d3dd86-5ee5-41c3-a5dd-d6b64eebc5bc,Reuben Tarte,United States of America,48.612837,-123.097222,California,09/28/2025,09/28/2025,3,09/28/2025,10:10 am,10:19 am,Five-Ribbed Kelp,5,,30.0,Erica Bleke
58d3dd86-5ee5-41c3-a5dd-d6b64eebc5bc,Reuben Tarte,United States of America,48.612837,-123.097222,California,09/28/2025,09/28/2025,4,09/28/2025, 9:53 am,10:08 am,Sieve Kelp,52,,5.0,Shawn Augustine
58d3dd86-5ee5-41c3-a5dd-d6b64eebc5bc,Reuben Tarte,United States of America,48.612837,-123.097222,California,09/28/2025,09/28/2025,4,09/28/2025, 9:53 am,10:08 am,Acid Weed,4,,30.0,Shawn Augustine
58d3dd86-5ee5-41c3-a5dd-d6b64eebc5bc,Reuben Tarte,United States of America,48.612837,-123.097222,California,09/28/2025,09/28/2025,4,09/28/2025, 9:53 am,10:08 am,Broad-Ribbed Kelp,29,,30.0,Shawn Augustine
58d3dd86-5ee5-41c3-a5dd-d6b64eebc5bc,Reuben Tarte,United States of America,48.612837,-123.097222,California,09/28/2025,09/28/2025,4,09/28/2025, 9:53 am,10:08 am,Five-Ribbed Kelp,43,,30.0,Shawn Augustine
58d3dd86-5ee5-41c3-a5dd-d6b64eebc5bc,Reuben Tarte,United States of America,48.612837,-123.097222,California,09/28/2025,09/28/2025,4,09/28/2025, 9:53 am,10:08 am,Sugar Kelp,19,,30.0,Shawn Augustine
58d3dd86-5ee5-41c3-a5dd-d6b64eebc5bc,Reuben Tarte,United States of America,48.612837,-123.097222,California,09/28/2025,09/28/2025,5,09/28/2025,10:00 am,10:07 am,Sieve Kelp,62,,8.0,Kyra Anderson
58d3dd86-5ee5-41c3-a5dd-d6b64eebc5bc,Reuben Tarte,United States of America,48.612837,-123.097222,California,09/28/2025,09/28/2025,5,09/28/2025,10:00 am,10:07 am,Sugar Kelp,20,,30.0,Kyra Anderson
58d3dd86-5ee5-41c3-a5dd-d6b64eebc5bc,Reuben Tarte,United States of America,48.612837,-123.097222,California,09/28/2025,09/28/2025,5,09/28/2025,10:00 am,10:07 am,Five-Ribbed Kelp,15,,30.0,Kyra Anderson
58d3dd86-5ee5-41c3-a5dd-d6b64eebc5bc,Reuben Tarte,United States of America,48.612837,-123.097222,California,09/28/2025,09/28/2025,5,09/28/2025,10:00 am,10:07 am,Acid Weed,1,,30.0,Kyra Anderson
58d3dd86-5ee5-41c3-a5dd-d6b64eebc5bc,Reuben Tarte,United States of America,48.612837,-123.097222,California,09/28/2025,09/28/2025,6,09/28/2025,10:19 am,10:27 am,Sieve Kelp,65,,11.0,Kyra Anderson
58d3dd86-5ee5-41c3-a5dd-d6b64eebc5bc,Reuben Tarte,United States of America,48.612837,-123.097222,California,09/28/2025,09/28/2025,6,09/28/2025,10:19 am,10:27 am,Sugar Kelp,28,,30.0,Kyra Anderson
58d3dd86-5ee5-41c3-a5dd-d6b64eebc5bc,Reuben Tarte,United States of America,48.612837,-123.097222,California,09/28/2025,09/28/2025,6,09/28/2025,10:19 am,10:27 am,Five-Ribbed Kelp,48,,30.0,Kyra Anderson
58d3dd86-5ee5-41c3-a5dd-d6b64eebc5bc,Reuben Tarte,United States of America,48.612837,-123.097222,California,09/28/2025,09/28/2025,6,09/28/2025,10:19 am,10:27 am,Acid Weed,4,,30.0,Kyra Anderson
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,1,06/16/2024,11:15 am,11:30 am,Five-Ribbed Kelp,35,,30.0,Carol Walter
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,1,06/16/2024,11:15 am,11:30 am,Three-Ribbed Kelp,32,,30.0,Carol Walter
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,1,06/16/2024,11:15 am,11:30 am,Woody Kelp,20,,30.0,Carol Walter
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,1,06/16/2024,11:15 am,11:30 am,Sugar Kelp,37,,30.0,Carol Walter
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,1,06/16/2024,11:15 am,11:30 am,Acid Weed,50,,21.2,Carol Walter
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,1,06/16/2024,11:15 am,11:30 am,Bull Kelp,50,,11.7,Carol Walter
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,1,06/16/2024,11:15 am,11:30 am,Broad-Ribbed Kelp,10,,30.0,Carol Walter
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,2,06/16/2024,10:31 am,11:00 am,Five-Ribbed Kelp,50,,30.0,Carol Walter
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,2,06/16/2024,10:31 am,11:00 am,Three-Ribbed Kelp,50,,20.7,Carol Walter
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,2,06/16/2024,10:31 am,11:00 am,Woody Kelp,7,,30.0,Carol Walter
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,2,06/16/2024,10:31 am,11:00 am,Sugar Kelp,50,,24.0,Carol Walter
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,2,06/16/2024,10:31 am,11:00 am,Acid Weed,50,,26.7,Carol Walter
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,2,06/16/2024,10:31 am,11:00 am,Bull Kelp,52,,8.2,Carol Walter
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,2,06/16/2024,10:31 am,11:00 am,Broad-Ribbed Kelp,12,,30.0,Carol Walter
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,3,06/16/2024,10:35 am,10:56 am,Bull Kelp,79,,5.0,Jackie  Selbitschka
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,3,06/16/2024,10:35 am,10:56 am,Acid Weed,56,,5.3,Jackie  Selbitschka
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,3,06/16/2024,10:35 am,10:56 am,Three-Ribbed Kelp,57,,27.3,Jackie  Selbitschka
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,3,06/16/2024,10:35 am,10:56 am,Sugar Kelp,50,,7.7,Jackie  Selbitschka
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,3,06/16/2024,10:35 am,10:56 am,Five-Ribbed Kelp,54,,19.0,Jackie  Selbitschka
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,3,06/16/2024,10:35 am,10:56 am,Woody Kelp,10,,30.0,Jackie  Selbitschka
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,3,06/16/2024,10:35 am,10:56 am,Broad-Ribbed Kelp,6,,30.0,Jackie  Selbitschka
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,4,06/16/2024,,,Bull Kelp,50,,19.3,Michelle Halpin
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,4,06/16/2024,,,Woody Kelp,42,,30.0,Michelle Halpin
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,4,06/16/2024,,,Torn Kelp,1,,30.0,Michelle Halpin
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,4,06/16/2024,,,Broad-Ribbed Kelp,8,,30.0,Michelle Halpin
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,4,06/16/2024,,,Three-Ribbed Kelp,39,,30.0,Michelle Halpin
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,4,06/16/2024,,,Five-Ribbed Kelp,29,,30.0,Michelle Halpin
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,4,06/16/2024,,,Sugar Kelp,50,,16.0,Michelle Halpin
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,4,06/16/2024,,,Acid Weed,50,,30.0,Michelle Halpin
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,5,06/16/2024,,,Bull Kelp,52,,7.0,Michelle Halpin
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,5,06/16/2024,,,Woody Kelp,27,,30.0,Michelle Halpin
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,5,06/16/2024,,,Torn Kelp,2,,30.0,Michelle Halpin
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,5,06/16/2024,,,Broad-Ribbed Kelp,25,,30.0,Michelle Halpin
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,5,06/16/2024,,,Three-Ribbed Kelp,48,,30.0,Michelle Halpin
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,5,06/16/2024,,,Five-Ribbed Kelp,45,,30.0,Michelle Halpin
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,5,06/16/2024,,,Sugar Kelp,50,,13.0,Michelle Halpin
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,5,06/16/2024,,,Acid Weed,49,,30.0,Michelle Halpin
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,6,06/16/2024,11:10 am,11:29 am,Five-Ribbed Kelp,50,,13.2,Jackie  Selbitschka
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,6,06/16/2024,11:10 am,11:29 am,Acid Weed,53,,5.0,Jackie  Selbitschka
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,6,06/16/2024,11:10 am,11:29 am,Bull Kelp,56,,11.5,Jackie  Selbitschka
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,6,06/16/2024,11:10 am,11:29 am,Sugar Kelp,51,,23.5,Jackie  Selbitschka
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,6,06/16/2024,11:10 am,11:29 am,Woody Kelp,17,,30.0,Jackie  Selbitschka
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,6,06/16/2024,11:10 am,11:29 am,Three-Ribbed Kelp,22,,30.0,Jackie  Selbitschka
5aaae784-be9b-4c8d-987f-e724d2ebf75e,Smith Island,United States of America,48.318961,-122.849565,California,06/16/2024,06/16/2024,6,06/16/2024,11:10 am,11:29 am,Broad-Ribbed Kelp,7,,30.0,Jackie  Selbitschka
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,1,08/30/2021,,,Bull Kelp,1,,15.0,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,1,08/30/2021,,,Five-Ribbed Kelp,3,,15.0,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,1,08/30/2021,,,Sugar Kelp,31,,15.0,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,1,08/30/2021,,,Acid Weed,1,,15.0,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,1,08/30/2021,,,Woody Kelp,90,,7.0,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,1,08/30/2021,,,Three-Ribbed Kelp,6,,15.0,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,2,08/30/2021,,,Bull Kelp,6,,15.0,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,2,08/30/2021,,,Five-Ribbed Kelp,4,,15.0,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,2,08/30/2021,,,Sugar Kelp,46,,15.0,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,2,08/30/2021,,,Acid Weed,1,,15.0,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,2,08/30/2021,,,Woody Kelp,90,,7.15,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,2,08/30/2021,,,Three-Ribbed Kelp,11,,15.0,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,3,08/30/2021,,,Bull Kelp,9,,15.0,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,3,08/30/2021,,,Sugar Kelp,39,,15.0,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,3,08/30/2021,,,Woody Kelp,114,,13.3,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,3,08/30/2021,,,Three-Ribbed Kelp,1,,15.0,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,4,08/30/2021,,,Bull Kelp,68,,14.25,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,4,08/30/2021,,,Five-Ribbed Kelp,1,,15.0,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,4,08/30/2021,,,Winged Kelp,11,,15.0,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,4,08/30/2021,,,Sugar Kelp,80,,12.4,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,4,08/30/2021,,,Acid Weed,3,,15.0,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,4,08/30/2021,,,Woody Kelp,71,,14.0,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,4,08/30/2021,,,Three-Ribbed Kelp,68,,11.7,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,5,08/30/2021,,,Bull Kelp,24,,15.0,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,5,08/30/2021,,,Five-Ribbed Kelp,7,,15.0,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,5,08/30/2021,,,Winged Kelp,3,,15.0,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,5,08/30/2021,,,Sugar Kelp,47,,12.35,Jay Dimond
5ac8f7c4-a2a0-4ca0-b7c6-4e018382b4e8,North Beach,United States of America,48.144779,-122.778533,California,08/30/2021,08/30/2021,5,08/30/2021,,,Acid Weed,2,,15.0,Jay Dimond
