survey_id,site_name,site_country,latitude,longitude,region,date_start,date_end,transect,start_at,start_time,end_time,depth_start_ft,depth_end_ft,heading,visibility,species,amount,min_cm,max_cm,size_category,sex_age,observer
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,13,08/08/2025, 1:46 pm, 1:51 pm,8.0,11.0,315,6,Forage Fish,150,3.0,3.0,,"",Michelle Halpin
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,14,08/08/2025, 1:56 pm, 2:00 pm,12.0,13.0,315,6,Black/Yellowtail YOY,2,1.0,10.0,,"",Michelle Halpin
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,14,08/08/2025, 1:56 pm, 2:00 pm,12.0,13.0,315,6,Kelp Greenling (Female),1,35.0,35.0,,Female,Michelle Halpin
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,14,08/08/2025, 1:56 pm, 2:00 pm,12.0,13.0,315,6,Kelp Greenling (Male),1,24.0,24.0,,Male,Michelle Halpin
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,14,08/08/2025, 1:56 pm, 2:00 pm,12.0,13.0,315,6,Kelp Greenling (Male),1,14.0,14.0,,Male,Michelle Halpin
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,14,08/08/2025, 1:56 pm, 2:00 pm,12.0,13.0,315,6,Forage Fish,200,3.0,3.0,,"",Michelle Halpin
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,14,08/08/2025, 1:56 pm, 2:00 pm,12.0,13.0,315,6,Kelp Greenling (Male),1,20.0,20.0,,Male,Michelle Halpin
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,15,08/08/2025, 2:04 pm, 2:08 pm,15.0,12.0,315,6,Kelp Greenling (Male),1,20.0,20.0,,Male,Michelle Halpin
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,15,08/08/2025, 2:04 pm, 2:08 pm,15.0,12.0,315,6,Kelp Greenling (Male),1,22.0,22.0,,Male,Michelle Halpin
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,15,08/08/2025, 2:04 pm, 2:08 pm,15.0,12.0,315,6,Kelp Greenling (Female),1,30.0,30.0,,Female,Michelle Halpin
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,15,08/08/2025, 2:04 pm, 2:08 pm,15.0,12.0,315,6,Kelp Greenling (Female),1,25.0,25.0,,Female,Michelle Halpin
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,15,08/08/2025, 2:04 pm, 2:08 pm,15.0,12.0,315,6,Forage Fish,200,3.0,3.0,,"",Michelle Halpin
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,16,08/08/2025, 2:11 pm, 2:16 pm,8.0,6.0,135,6,Brown Rockfish,1,14.0,14.0,,,Michelle Halpin
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,16,08/08/2025, 2:11 pm, 2:16 pm,8.0,6.0,135,6,Forage Fish,100,3.0,3.0,,"",Michelle Halpin
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,16,08/08/2025, 2:11 pm, 2:16 pm,8.0,6.0,135,6,Forage Fish,200,3.0,3.0,,"",Michelle Halpin
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,16,08/08/2025, 2:11 pm, 2:16 pm,8.0,6.0,135,6,Kelp Greenling (Female),1,40.0,40.0,,Female,Michelle Halpin
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,17,08/08/2025, 2:19 pm, 2:24 pm,5.0,5.0,315,6,Kelp Greenling (Female),1,35.0,35.0,,Female,Michelle Halpin
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,18,08/08/2025, 2:33 pm, 2:38 pm,12.0,9.0,315,6,Kelp Greenling (Female),1,30.0,30.0,,Female,Michelle Halpin
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,18,08/08/2025, 2:33 pm, 2:38 pm,12.0,9.0,315,6,Kelp Greenling (Female),1,15.0,15.0,,Female,Michelle Halpin
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,19,08/08/2025, 2:22 pm, 2:26 pm,14.0,15.0,135,4.2,Kelp Greenling (Female),1,30.0,30.0,,Female,Erica Bleke
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,19,08/08/2025, 2:22 pm, 2:26 pm,14.0,15.0,135,4.2,Kelp Greenling (Female),1,20.0,20.0,,Female,Erica Bleke
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,19,08/08/2025, 2:22 pm, 2:26 pm,14.0,15.0,135,4.2,Kelp Greenling (Female),1,22.0,22.0,,Female,Erica Bleke
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,19,08/08/2025, 2:22 pm, 2:26 pm,14.0,15.0,135,4.2,Kelp Greenling (Female),1,17.0,17.0,,Female,Erica Bleke
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,20,08/08/2025, 7:30 pm, 7:34 pm,18.0,16.0,315,4.2,Kelp Greenling (Female),1,20.0,20.0,,Female,Erica Bleke
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,20,08/08/2025, 7:30 pm, 7:34 pm,18.0,16.0,315,4.2,Kelp Greenling (Female),1,17.0,17.0,,Female,Erica Bleke
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,20,08/08/2025, 7:30 pm, 7:34 pm,18.0,16.0,315,4.2,Kelp Greenling (Female),1,15.0,15.0,,Female,Erica Bleke
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,20,08/08/2025, 7:30 pm, 7:34 pm,18.0,16.0,315,4.2,Kelp Greenling (Male),1,18.0,18.0,,Male,Erica Bleke
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,20,08/08/2025, 7:30 pm, 7:34 pm,18.0,16.0,315,4.2,Kelp Greenling (Male),1,20.0,20.0,,Male,Erica Bleke
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,20,08/08/2025, 7:30 pm, 7:34 pm,18.0,16.0,315,4.2,Kelp Greenling (Male),1,18.0,18.0,,Male,Erica Bleke
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,20,08/08/2025, 7:30 pm, 7:34 pm,18.0,16.0,315,4.2,Quillback Rockfish,1,22.0,22.0,,"",Erica Bleke
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,20,08/08/2025, 7:30 pm, 7:34 pm,18.0,16.0,315,4.2,Forage Fish,40,5.0,10.0,,"",Erica Bleke
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,21,08/08/2025, 2:36 pm, 2:42 pm,13.0,11.0,135,4.2,Forage Fish,80,5.0,10.0,,"",Erica Bleke
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,21,08/08/2025, 2:36 pm, 2:42 pm,13.0,11.0,135,4.2,Kelp Greenling (Male),1,12.0,12.0,,Male,Erica Bleke
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,1,08/05/2024, 1:15 pm, 1:19 pm,9.0,9.0,320,1.3,Black/Yellowtail YOY,30,1.0,10.0,,"",Sophie Schwager
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,1,08/05/2024, 1:15 pm, 1:19 pm,9.0,9.0,320,1.3,Striped Perch,1,22.0,22.0,,,Sophie Schwager
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,2,08/05/2024, 1:17 pm, 1:22 pm,17.0,11.0,320,"",Black/Yellowtail YOY,101,1.0,10.0,,"",Jackie  Selbitschka
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,2,08/05/2024, 1:17 pm, 1:22 pm,17.0,11.0,320,"",Kelp Greenling (Female),1,22.0,22.0,,Female,Jackie  Selbitschka
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,2,08/05/2024, 1:17 pm, 1:22 pm,17.0,11.0,320,"",Blue/Deacon YOY,6,1.0,10.0,,"",Jackie  Selbitschka
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,2,08/05/2024, 1:17 pm, 1:22 pm,17.0,11.0,320,"",Striped Perch,3,11.0,11.0,,,Jackie  Selbitschka
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,3,08/05/2024,11:50 am,11:57 am,23.0,16.0,320,1.4,Striped Perch,3,25.0,25.0,,,Kari Inch
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,3,08/05/2024,11:50 am,11:57 am,23.0,16.0,320,1.4,Black Rockfish,11,30.0,30.0,,,Kari Inch
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,3,08/05/2024,11:50 am,11:57 am,23.0,16.0,320,1.4,Blue/Deacon YOY,40,1.0,10.0,,"",Kari Inch
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,3,08/05/2024,11:50 am,11:57 am,23.0,16.0,320,1.4,Pile Perch,4,20.0,20.0,,,Kari Inch
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,3,08/05/2024,11:50 am,11:57 am,23.0,16.0,320,1.4,Kelp Greenling (Male),1,25.0,25.0,,Male,Kari Inch
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,3,08/05/2024,11:50 am,11:57 am,23.0,16.0,320,1.4,Black/Yellowtail YOY,10,1.0,10.0,,"",Kari Inch
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,3,08/05/2024,11:50 am,11:57 am,23.0,16.0,320,1.4,Kelp Greenling (Female),1,30.0,30.0,,Female,Kari Inch
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,4,08/05/2024,11:48 am,11:53 am,14.0,15.0,50,"",Black/Yellowtail YOY,15,1.0,10.0,,"",Michelle Halpin
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,4,08/05/2024,11:48 am,11:53 am,14.0,15.0,50,"",Black Rockfish,7,30.0,30.0,,,Michelle Halpin
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,4,08/05/2024,11:48 am,11:53 am,14.0,15.0,50,"",Black Rockfish,5,23.0,23.0,,,Michelle Halpin
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,4,08/05/2024,11:48 am,11:53 am,14.0,15.0,50,"",Black Rockfish,2,16.0,16.0,,,Michelle Halpin
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,4,08/05/2024,11:48 am,11:53 am,14.0,15.0,50,"",Kelp Greenling (Male),1,27.0,27.0,,Male,Michelle Halpin
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,4,08/05/2024,11:48 am,11:53 am,14.0,15.0,50,"",Striped Perch,2,20.0,20.0,,,Michelle Halpin
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,4,08/05/2024,11:48 am,11:53 am,14.0,15.0,50,"",Striped Perch,2,16.0,16.0,,,Michelle Halpin
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,4,08/05/2024,11:48 am,11:53 am,14.0,15.0,50,"",Striped Perch,2,14.0,14.0,,,Michelle Halpin
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,5,08/05/2024,10:29 am,10:33 am,14.0,14.0,50,1.6,Black Rockfish,1,25.0,25.0,,,Sophie Schwager
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,5,08/05/2024,10:29 am,10:33 am,14.0,14.0,50,1.6,Black Rockfish,1,32.0,32.0,,,Sophie Schwager
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,5,08/05/2024,10:29 am,10:33 am,14.0,14.0,50,1.6,Black Rockfish,1,28.0,28.0,,,Sophie Schwager
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,5,08/05/2024,10:29 am,10:33 am,14.0,14.0,50,1.6,Black/Yellowtail YOY,93,1.0,10.0,,"",Sophie Schwager
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,5,08/05/2024,10:29 am,10:33 am,14.0,14.0,50,1.6,Striped Perch,1,35.0,35.0,,,Sophie Schwager
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,5,08/05/2024,10:29 am,10:33 am,14.0,14.0,50,1.6,Striped Perch,1,22.0,22.0,,,Sophie Schwager
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,5,08/05/2024,10:29 am,10:33 am,14.0,14.0,50,1.6,Kelp Greenling (Female),1,37.0,37.0,,Female,Sophie Schwager
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,5,08/05/2024,10:29 am,10:33 am,14.0,14.0,50,1.6,Kelp Greenling (Male),1,32.0,32.0,,Male,Sophie Schwager
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,6,08/05/2024,10:28 am,10:37 am,14.0,16.0,50,1.8,Black Rockfish,2,23.0,23.0,,,Jackie  Selbitschka
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,6,08/05/2024,10:28 am,10:37 am,14.0,16.0,50,1.8,Black Rockfish,1,32.0,32.0,,,Jackie  Selbitschka
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,6,08/05/2024,10:28 am,10:37 am,14.0,16.0,50,1.8,Black/Yellowtail YOY,94,1.0,10.0,,"",Jackie  Selbitschka
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,6,08/05/2024,10:28 am,10:37 am,14.0,16.0,50,1.8,Blue/Deacon YOY,2,1.0,10.0,,"",Jackie  Selbitschka
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,6,08/05/2024,10:28 am,10:37 am,14.0,16.0,50,1.8,Kelp Greenling (Male),1,40.0,40.0,,Male,Jackie  Selbitschka
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,6,08/05/2024,10:28 am,10:37 am,14.0,16.0,50,1.8,Brown/Copper/Quillback YOY,2,1.0,10.0,,"",Jackie  Selbitschka
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,6,08/05/2024,10:28 am,10:37 am,14.0,16.0,50,1.8,Lingcod,1,85.0,85.0,,,Jackie  Selbitschka
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,6,08/05/2024,10:28 am,10:37 am,14.0,16.0,50,1.8,Striped Perch,2,10.0,10.0,,,Jackie  Selbitschka
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,7,08/05/2024, 1:32 pm, 1:37 pm,10.0,10.0,140,1.3,Black/Yellowtail YOY,11,1.0,10.0,,"",Sophie Schwager
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,7,08/05/2024, 1:32 pm, 1:37 pm,10.0,10.0,140,1.3,Blue/Deacon YOY,2,1.0,10.0,,"",Sophie Schwager
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,7,08/05/2024, 1:32 pm, 1:37 pm,10.0,10.0,140,1.3,Black Rockfish,1,17.0,17.0,,,Sophie Schwager
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,7,08/05/2024, 1:32 pm, 1:37 pm,10.0,10.0,140,1.3,Kelp Greenling (Male),1,27.0,27.0,,Male,Sophie Schwager
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,8,08/05/2024, 1:39 pm, 1:42 pm,13.0,14.0,140,1.3,Striped Perch,1,32.0,32.0,,,Sophie Schwager
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,8,08/05/2024, 1:39 pm, 1:42 pm,13.0,14.0,140,1.3,Black/Yellowtail YOY,36,1.0,10.0,,"",Sophie Schwager
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,8,08/05/2024, 1:39 pm, 1:42 pm,13.0,14.0,140,1.3,Black Rockfish,1,32.0,32.0,,,Sophie Schwager
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,9,08/05/2024, 2:42 pm, 2:48 pm,20.0,20.0,200,"",Black Rockfish,1,30.0,30.0,,,Shawn Augustine
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,9,08/05/2024, 2:42 pm, 2:48 pm,20.0,20.0,200,"",Black Rockfish,2,22.0,22.0,,,Shawn Augustine
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,9,08/05/2024, 2:42 pm, 2:48 pm,20.0,20.0,200,"",Black Rockfish,1,25.0,25.0,,,Shawn Augustine
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,9,08/05/2024, 2:42 pm, 2:48 pm,20.0,20.0,200,"",Shiner Perch,1,15.0,15.0,,"",Shawn Augustine
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,9,08/05/2024, 2:42 pm, 2:48 pm,20.0,20.0,200,"",Blue/Deacon YOY,2,1.0,10.0,,"",Shawn Augustine
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,9,08/05/2024, 2:42 pm, 2:48 pm,20.0,20.0,200,"",Kelp Greenling (Male),1,26.0,26.0,,Male,Shawn Augustine
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,9,08/05/2024, 2:42 pm, 2:48 pm,20.0,20.0,200,"",Kelp Greenling (Female),1,20.0,20.0,,Female,Shawn Augustine
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,10,08/05/2024, 1:47 pm, 1:53 pm,9.0,18.0,140,"",Blue/Deacon YOY,13,1.0,10.0,,"",Jackie  Selbitschka
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,10,08/05/2024, 1:47 pm, 1:53 pm,9.0,18.0,140,"",Black Rockfish,4,15.0,15.0,,,Jackie  Selbitschka
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,10,08/05/2024, 1:47 pm, 1:53 pm,9.0,18.0,140,"",Black Rockfish,5,12.0,15.0,,,Jackie  Selbitschka
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,10,08/05/2024, 1:47 pm, 1:53 pm,9.0,18.0,140,"",Kelp Greenling (Juvenile),1,12.0,12.0,,Juvenile,Jackie  Selbitschka
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,10,08/05/2024, 1:47 pm, 1:53 pm,9.0,18.0,140,"",Striped Perch,1,16.0,16.0,,,Jackie  Selbitschka
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,10,08/05/2024, 1:47 pm, 1:53 pm,9.0,18.0,140,"",Striped Perch,2,12.0,12.0,,,Jackie  Selbitschka
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,10,08/05/2024, 1:47 pm, 1:53 pm,9.0,18.0,140,"",Striped Perch,2,10.0,10.0,,,Jackie  Selbitschka
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,10,08/05/2024, 1:47 pm, 1:53 pm,9.0,18.0,140,"",Black/Yellowtail YOY,38,1.0,10.0,,"",Jackie  Selbitschka
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,10,08/05/2024, 1:47 pm, 1:53 pm,9.0,18.0,140,"",Brown/Copper/Quillback YOY,4,1.0,10.0,,"",Jackie  Selbitschka
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,11,08/05/2024,12:29 pm,12:34 pm,15.0,9.0,320,1.4,Black/Yellowtail YOY,24,1.0,10.0,,"",Kari Inch
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,11,08/05/2024,12:29 pm,12:34 pm,15.0,9.0,320,1.4,Striped Perch,3,25.0,25.0,,,Kari Inch
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,11,08/05/2024,12:29 pm,12:34 pm,15.0,9.0,320,1.4,Kelp Greenling (Male),1,25.0,25.0,,Male,Kari Inch
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,11,08/05/2024,12:29 pm,12:34 pm,15.0,9.0,320,1.4,Black Rockfish,1,20.0,20.0,,,Kari Inch
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,11,08/05/2024,12:29 pm,12:34 pm,15.0,9.0,320,1.4,Kelp Perch,1,10.0,10.0,,"",Kari Inch
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,12,08/05/2024,12:19 pm,12:25 pm,22.0,14.0,320,1.4,Black/Yellowtail YOY,19,1.0,10.0,,"",Kari Inch
