survey_id,site_name,site_country,latitude,longitude,region,date_start,date_end,transect,start_at,start_time,end_time,muticum,horneri,undaria,caulerpa,observer
2c3b044d-18bd-483f-a97a-0020228175b9,Blake Island South,United States of America,47.53049,-122.49498,California,10/01/2022,10/01/2022,5,10/01/2022,11:40 am,11:49 am,No,No,No,No,Jackie  Selbitschka
2c3b044d-18bd-483f-a97a-0020228175b9,Blake Island South,United States of America,47.53049,-122.49498,California,10/01/2022,10/01/2022,6,10/01/2022,11:55 am,12:05 pm,No,No,No,No,Jackie  Selbitschka
2d6df85a-f6c8-4b05-bd35-7323dc889620,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/15/2021,07/16/2021,1,07/15/2021,,,No,No,No,No,Dan Abbott
2d6df85a-f6c8-4b05-bd35-7323dc889620,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/15/2021,07/16/2021,2,07/15/2021,,,No,No,No,No,Dan Abbott
2d6df85a-f6c8-4b05-bd35-7323dc889620,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/15/2021,07/16/2021,3,07/16/2021,,,No,No,No,No,Dan Abbott
2d6df85a-f6c8-4b05-bd35-7323dc889620,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/15/2021,07/16/2021,4,07/15/2021,,,No,No,No,No,Brian Allen
2d6df85a-f6c8-4b05-bd35-7323dc889620,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/15/2021,07/16/2021,5,07/16/2021,,,No,No,No,No,Gray McKenna
2d6df85a-f6c8-4b05-bd35-7323dc889620,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/15/2021,07/16/2021,6,07/16/2021,,,No,No,No,No,Gray McKenna
2f03a1a2-ec63-4ad1-b177-3f90ae8b838c,Lincoln Park,United States of America,47.536153,-122.397348,California,06/04/2022,06/27/2022,1,06/05/2022, 9:58 am,10:13 am,Yes,No,No,No,Zack Dixon
2f03a1a2-ec63-4ad1-b177-3f90ae8b838c,Lincoln Park,United States of America,47.536153,-122.397348,California,06/04/2022,06/27/2022,2,06/04/2022, 1:23 pm, 1:41 pm,Yes,No,No,No,Jackie  Selbitschka
2f03a1a2-ec63-4ad1-b177-3f90ae8b838c,Lincoln Park,United States of America,47.536153,-122.397348,California,06/04/2022,06/27/2022,3,06/05/2022,12:30 pm,12:49 pm,Yes,No,No,No,Chloe Carother-Liske
2f03a1a2-ec63-4ad1-b177-3f90ae8b838c,Lincoln Park,United States of America,47.536153,-122.397348,California,06/04/2022,06/27/2022,4,06/05/2022, 9:36 am, 9:54 am,Yes,No,No,No,Jackie  Selbitschka
2f03a1a2-ec63-4ad1-b177-3f90ae8b838c,Lincoln Park,United States of America,47.536153,-122.397348,California,06/04/2022,06/27/2022,5,06/04/2022, 9:49 am,10:11 am,Yes,No,No,No,Jackie  Selbitschka
2f03a1a2-ec63-4ad1-b177-3f90ae8b838c,Lincoln Park,United States of America,47.536153,-122.397348,California,06/04/2022,06/27/2022,6,06/04/2022, 9:45 am,10:02 am,Yes,No,No,No,Zack Dixon
3710b046-1b59-45a8-8023-408596096548,Point Vashon,United States of America,47.512553,-122.473981,California,07/10/2023,07/10/2023,1,07/10/2023,10:32 am,10:48 am,No,No,No,No,Kent  Hamilton
3710b046-1b59-45a8-8023-408596096548,Point Vashon,United States of America,47.512553,-122.473981,California,07/10/2023,07/10/2023,2,07/10/2023,10:10 am,10:25 am,No,No,No,No,Kent  Hamilton
3710b046-1b59-45a8-8023-408596096548,Point Vashon,United States of America,47.512553,-122.473981,California,07/10/2023,07/10/2023,3,07/10/2023,,,Yes,No,No,No,
3710b046-1b59-45a8-8023-408596096548,Point Vashon,United States of America,47.512553,-122.473981,California,07/10/2023,07/10/2023,4,07/10/2023,,,Yes,No,No,No,
3710b046-1b59-45a8-8023-408596096548,Point Vashon,United States of America,47.512553,-122.473981,California,07/10/2023,07/10/2023,5,07/10/2023,,,Yes,No,No,No,
3710b046-1b59-45a8-8023-408596096548,Point Vashon,United States of America,47.512553,-122.473981,California,07/10/2023,07/10/2023,6,07/10/2023, 1:48 pm, 2:00 pm,No,No,No,No,Chris Van Damme
39b074cb-8a3e-493f-8c07-60ca3324f907,Magnolia,United States of America,47.631423,-122.401099,California,08/03/2022,09/01/2022,1,08/03/2022,11:29 am,11:53 am,Yes,No,No,No,Brian Allen
39b074cb-8a3e-493f-8c07-60ca3324f907,Magnolia,United States of America,47.631423,-122.401099,California,08/03/2022,09/01/2022,2,08/03/2022,11:56 am,12:14 pm,Yes,No,No,No,Brian Allen
39b074cb-8a3e-493f-8c07-60ca3324f907,Magnolia,United States of America,47.631423,-122.401099,California,08/03/2022,09/01/2022,3,08/03/2022,12:24 pm,12:50 pm,No,No,No,No,Brian Allen
39b074cb-8a3e-493f-8c07-60ca3324f907,Magnolia,United States of America,47.631423,-122.401099,California,08/03/2022,09/01/2022,4,08/03/2022, 2:40 pm, 3:08 pm,No,No,No,No,Brian Allen
39b074cb-8a3e-493f-8c07-60ca3324f907,Magnolia,United States of America,47.631423,-122.401099,California,08/03/2022,09/01/2022,5,08/03/2022, 3:12 pm, 3:35 pm,No,No,No,No,Brian Allen
39b074cb-8a3e-493f-8c07-60ca3324f907,Magnolia,United States of America,47.631423,-122.401099,California,08/03/2022,09/01/2022,6,08/03/2022, 3:41 pm, 4:00 pm,No,No,No,No,Brian Allen
3a0255f5-7301-4b8b-a739-02abf216b6b7,North Beach,United States of America,48.144779,-122.778533,California,07/23/2023,07/23/2023,1,07/23/2023,10:13 am,10:29 am,No,No,No,No,Tim McClure (old)
3a0255f5-7301-4b8b-a739-02abf216b6b7,North Beach,United States of America,48.144779,-122.778533,California,07/23/2023,07/23/2023,2,07/23/2023,10:43 am,11:01 am,No,No,No,No,Tim McClure (old)
3a0255f5-7301-4b8b-a739-02abf216b6b7,North Beach,United States of America,48.144779,-122.778533,California,07/23/2023,07/23/2023,3,07/23/2023,10:06 am,10:44 am,No,No,No,No,Megan Cuevas
3a0255f5-7301-4b8b-a739-02abf216b6b7,North Beach,United States of America,48.144779,-122.778533,California,07/23/2023,07/23/2023,4,07/23/2023, 1:18 pm, 1:38 pm,No,No,No,No,Megan Cuevas
3a0255f5-7301-4b8b-a739-02abf216b6b7,North Beach,United States of America,48.144779,-122.778533,California,07/23/2023,07/23/2023,5,07/23/2023, 1:44 pm, 2:18 pm,No,No,No,No,Megan Cuevas
3a0255f5-7301-4b8b-a739-02abf216b6b7,North Beach,United States of America,48.144779,-122.778533,California,07/23/2023,07/23/2023,6,07/23/2023,10:50 am,11:09 am,No,No,No,No,Megan Cuevas
3a089a9d-593d-4700-8237-7fd77f70d73d,Jefferson Head,United States of America,47.744509,-122.475293,California,07/01/2024,07/30/2024,1,07/01/2024,11:05 am,11:17 am,No,No,No,No,Sophie Schwager
3a089a9d-593d-4700-8237-7fd77f70d73d,Jefferson Head,United States of America,47.744509,-122.475293,California,07/01/2024,07/30/2024,2,07/01/2024,10:44 am,10:56 am,No,No,No,No,Sophie Schwager
3a089a9d-593d-4700-8237-7fd77f70d73d,Jefferson Head,United States of America,47.744509,-122.475293,California,07/01/2024,07/30/2024,3,07/01/2024,10:26 am,10:39 am,No,No,No,No,Sophie Schwager
3a089a9d-593d-4700-8237-7fd77f70d73d,Jefferson Head,United States of America,47.744509,-122.475293,California,07/01/2024,07/30/2024,4,07/01/2024,12:58 pm, 1:09 pm,Yes,No,No,No,Sophie Schwager
3a089a9d-593d-4700-8237-7fd77f70d73d,Jefferson Head,United States of America,47.744509,-122.475293,California,07/01/2024,07/30/2024,5,07/01/2024, 1:14 pm, 1:26 pm,Yes,No,No,No,Sophie Schwager
3a089a9d-593d-4700-8237-7fd77f70d73d,Jefferson Head,United States of America,47.744509,-122.475293,California,07/01/2024,07/30/2024,6,07/01/2024, 1:33 pm, 1:44 pm,Yes,No,No,No,Sophie Schwager
3eb51ecb-f109-41f8-82ae-d13440a34802,Derelict Conveyor,United States of America,48.855254,-122.730835,California,07/16/2022,07/17/2022,1,07/16/2022,12:53 pm, 1:05 pm,Yes,No,No,No,Jackie  Selbitschka
3eb51ecb-f109-41f8-82ae-d13440a34802,Derelict Conveyor,United States of America,48.855254,-122.730835,California,07/16/2022,07/17/2022,2,07/16/2022, 1:20 pm, 1:26 pm,Yes,No,No,No,Jackie  Selbitschka
3eb51ecb-f109-41f8-82ae-d13440a34802,Derelict Conveyor,United States of America,48.855254,-122.730835,California,07/16/2022,07/17/2022,3,07/17/2022, 9:57 am,10:12 am,Yes,No,No,No,Chloe Carother-Liske
3eb51ecb-f109-41f8-82ae-d13440a34802,Derelict Conveyor,United States of America,48.855254,-122.730835,California,07/16/2022,07/17/2022,4,07/16/2022,10:06 am,10:13 am,Yes,No,No,No,Jackie  Selbitschka
3eb51ecb-f109-41f8-82ae-d13440a34802,Derelict Conveyor,United States of America,48.855254,-122.730835,California,07/16/2022,07/17/2022,5,07/16/2022,10:33 am,10:49 am,Yes,No,No,No,Jackie  Selbitschka
3eb51ecb-f109-41f8-82ae-d13440a34802,Derelict Conveyor,United States of America,48.855254,-122.730835,California,07/16/2022,07/17/2022,6,07/17/2022, 9:29 am, 9:44 am,Yes,No,No,No,Chloe Carother-Liske
3f4844fb-67c5-459d-a9ee-3e0706bef208,Lowell Point,United States of America,48.11942,-122.48704,California,10/11/2025,10/11/2025,1,10/11/2025,10:10 am,10:22 am,No,No,No,No,Chris Van Damme
3f4844fb-67c5-459d-a9ee-3e0706bef208,Lowell Point,United States of America,48.11942,-122.48704,California,10/11/2025,10/11/2025,2,10/11/2025,10:08 am,10:26 am,No,No,No,No,Jason  Kozleski
3f4844fb-67c5-459d-a9ee-3e0706bef208,Lowell Point,United States of America,48.11942,-122.48704,California,10/11/2025,10/11/2025,3,10/11/2025,,,No,No,No,No,Sofia Broznowski
3f4844fb-67c5-459d-a9ee-3e0706bef208,Lowell Point,United States of America,48.11942,-122.48704,California,10/11/2025,10/11/2025,4,10/11/2025,,10:19 am,No,No,No,No,Shawn Augustine
3f4844fb-67c5-459d-a9ee-3e0706bef208,Lowell Point,United States of America,48.11942,-122.48704,California,10/11/2025,10/11/2025,5,10/11/2025,10:04 am,10:16 am,Yes,No,No,No,Erica Bleke
3f4844fb-67c5-459d-a9ee-3e0706bef208,Lowell Point,United States of America,48.11942,-122.48704,California,10/11/2025,10/11/2025,6,10/11/2025, 9:51 am,10:00 am,No,No,No,No,Veronica  Windell
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,1,08/08/2025,11:25 am,11:33 am,No,No,No,No,Ashleigh Epps
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,2,08/08/2025,,,No,No,No,No,Michelle Halpin
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,3,08/08/2025,11:00 am,11:11 am,No,No,No,No,Erica Bleke
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,4,08/08/2025,10:47 am,10:57 am,No,No,No,No,Mike  Spranger
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,5,08/08/2025,,,No,No,No,No,Shawn Augustine
3fbf67aa-d05d-4bb5-b2fa-fd97d6e9b2bf,Tongue Point,United States of America,48.256822,-124.275318,California,08/08/2025,08/08/2025,6,08/08/2025, 1:53 pm, 2:08 pm,No,No,No,No,Erica Bleke
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,1,08/05/2024, 1:20 pm, 1:25 pm,No,No,No,No,Cormac Toler-Scott
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,2,08/05/2024, 1:24 pm, 1:37 pm,No,No,No,No,Calvin Abbott
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,3,08/05/2024,12:03 pm,12:14 pm,No,No,No,No,Alex  Harnick
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,4,08/05/2024,11:53 am,12:03 am,No,No,No,No,Michelle Halpin
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,5,08/05/2024,10:34 am,10:44 am,No,No,No,No,Sophie Schwager
3fcd8c05-bf60-47d4-b2a8-8b676dec3c6d,Rock 305,United States of America,47.95185,-124.6698,California,08/05/2024,08/05/2024,6,08/05/2024,10:49 am,10:55 am,No,No,No,No,Calvin Abbott
459827fb-95f0-477e-afcd-f283d20e666a,Tongue Point,United States of America,48.256822,-124.275318,California,07/29/2023,07/30/2023,1,07/29/2023,10:11 am,10:17 am,No,No,No,No,Steve Cook
459827fb-95f0-477e-afcd-f283d20e666a,Tongue Point,United States of America,48.256822,-124.275318,California,07/29/2023,07/30/2023,2,07/29/2023,10:07 am,10:19 am,No,No,No,No,Tim McClure
459827fb-95f0-477e-afcd-f283d20e666a,Tongue Point,United States of America,48.256822,-124.275318,California,07/29/2023,07/30/2023,3,07/30/2023,,,No,No,No,No,Steve Cook
459827fb-95f0-477e-afcd-f283d20e666a,Tongue Point,United States of America,48.256822,-124.275318,California,07/29/2023,07/30/2023,4,07/29/2023,10:10 am,10:17 am,No,No,No,No,Jackie  Selbitschka
459827fb-95f0-477e-afcd-f283d20e666a,Tongue Point,United States of America,48.256822,-124.275318,California,07/29/2023,07/30/2023,5,07/29/2023, 9:30 am, 9:42 am,No,No,No,No,Jackie  Selbitschka
459827fb-95f0-477e-afcd-f283d20e666a,Tongue Point,United States of America,48.256822,-124.275318,California,07/29/2023,07/30/2023,6,07/30/2023,,,No,No,No,No,Samuel Bishop
48cfe0f7-ea61-4737-904d-e9b740716e11,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/23/2023,06/25/2023,1,06/23/2023, 1:16 pm, 1:20 pm,Yes,No,No,No,Michelle Halpin
48cfe0f7-ea61-4737-904d-e9b740716e11,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/23/2023,06/25/2023,2,06/23/2023, 1:33 pm, 1:38 pm,Yes,No,No,No,Michelle Halpin
48cfe0f7-ea61-4737-904d-e9b740716e11,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/23/2023,06/25/2023,3,06/23/2023,,,Yes,No,No,No,Michelle Halpin
48cfe0f7-ea61-4737-904d-e9b740716e11,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/23/2023,06/25/2023,4,06/25/2023,10:52 am,10:59 am,Yes,No,No,No,Michelle Halpin
48cfe0f7-ea61-4737-904d-e9b740716e11,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/23/2023,06/25/2023,5,06/25/2023,11:38 am,11:45 am,Yes,No,No,No,Michelle Halpin
48cfe0f7-ea61-4737-904d-e9b740716e11,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/23/2023,06/25/2023,6,06/25/2023,11:56 am,12:02 pm,Yes,No,No,No,Michelle Halpin
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,1,07/13/2024,10:31 am,10:46 am,Yes,No,No,No,Tim McClure
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,2,07/13/2024,10:42 am,10:52 am,Yes,No,No,No,Brent Thompson
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,3,07/13/2024,11:21 am,11:29 am,Yes,No,No,No,Brent Thompson
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,4,07/13/2024,11:24 am,11:37 am,No,No,No,No,Samuel Bishop
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,5,07/13/2024,10:20 am,10:35 am,No,No,No,No,Samuel Bishop
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,6,07/13/2024,10:37 am,10:54 am,Yes,No,No,No,Samuel Bishop
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,1,10/11/2024,10:47 am,10:56 am,No,No,No,No,Samuel Bishop
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,2,10/11/2024,10:42 am,10:51 am,No,No,No,No,Jackie  Selbitschka
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,3,10/11/2024,10:58 am,11:05 am,No,No,No,No,Jackie  Selbitschka
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,4,10/11/2024,12:54 pm, 1:05 pm,No,No,No,No,Samuel Bishop
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,5,10/11/2024,12:43 pm,12:53 pm,Yes,No,No,No,Jackie  Selbitschka
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,6,10/11/2024, 1:00 pm, 1:08 pm,Yes,No,No,No,Jackie  Selbitschka
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,1,09/06/2023,12:04 pm,12:20 pm,No,No,No,No,Charlie  Donahue 
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,2,09/06/2023,11:56 am,12:10 pm,No,No,No,No,Jackie  Selbitschka
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,3,09/06/2023,12:13 pm,12:23 pm,No,No,No,No,Jackie  Selbitschka
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,4,09/20/2023,10:34 am,10:47 am,No,No,No,No,Charlie  Donahue 
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,5,09/20/2023,10:27 am,10:33 am,No,No,No,No,Jackie  Selbitschka
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,6,11/20/2023,10:06 am,10:22 am,No,No,No,No,Tim McClure
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,1,08/11/2024,11:18 am,11:27 am,No,No,No,No,Jackie  Keleher
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,2,08/11/2024,11:03 am,11:16 am,No,No,No,No,Jackie  Keleher
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,3,08/11/2024, 3:39 pm, 3:44 pm,No,No,No,No,Adam Schare
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,4,08/13/2024,12:53 am, 1:06 pm,No,No,No,No,Adam Schare
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,5,08/13/2024, 1:12 pm, 1:23 pm,No,No,No,No,Adam Schare
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,6,08/13/2024,12:53 am, 1:18 pm,No,No,No,No,Jackie  Keleher
538f3f7a-5611-45fa-8e62-a3ede8e537f6,Sund Rock,United States of America,47.435996,-123.12022,California,06/07/2024,06/07/2024,1,06/07/2024, 1:07 pm, 1:10 pm,Yes,No,No,No,Catalina  Burch
538f3f7a-5611-45fa-8e62-a3ede8e537f6,Sund Rock,United States of America,47.435996,-123.12022,California,06/07/2024,06/07/2024,2,06/07/2024,10:12 am,10:16 am,No,No,No,No,Christopher Clark
538f3f7a-5611-45fa-8e62-a3ede8e537f6,Sund Rock,United States of America,47.435996,-123.12022,California,06/07/2024,06/07/2024,3,06/07/2024,10:32 am,10:48 am,No,No,No,No,Mike  Spranger
538f3f7a-5611-45fa-8e62-a3ede8e537f6,Sund Rock,United States of America,47.435996,-123.12022,California,06/07/2024,06/07/2024,4,06/07/2024,10:32 am,10:39 am,Yes,No,No,No,Christopher Clark
538f3f7a-5611-45fa-8e62-a3ede8e537f6,Sund Rock,United States of America,47.435996,-123.12022,California,06/07/2024,06/07/2024,5,06/07/2024,10:47 am,10:58 am,Yes,No,No,No,Jackie  Selbitschka
538f3f7a-5611-45fa-8e62-a3ede8e537f6,Sund Rock,United States of America,47.435996,-123.12022,California,06/07/2024,06/07/2024,6,06/07/2024, 1:29 pm, 1:50 pm,No,No,No,No,Steve Cook
53ab4276-1c22-4f52-a146-93d0978fa7c7,Wing Point,United States of America,47.615814,-122.488302,California,07/17/2025,08/15/2025,1,07/17/2025,10:44 am,10:53 am,Yes,No,No,No,Sophie Schwager
53ab4276-1c22-4f52-a146-93d0978fa7c7,Wing Point,United States of America,47.615814,-122.488302,California,07/17/2025,08/15/2025,2,07/17/2025,10:31 am,10:44 am,Yes,No,No,No,Sophie Schwager
53ab4276-1c22-4f52-a146-93d0978fa7c7,Wing Point,United States of America,47.615814,-122.488302,California,07/17/2025,08/15/2025,3,07/17/2025,10:22 am,10:30 am,Yes,No,No,No,Sophie Schwager
53ab4276-1c22-4f52-a146-93d0978fa7c7,Wing Point,United States of America,47.615814,-122.488302,California,07/17/2025,08/15/2025,4,08/15/2025, 9:57 am,10:05 am,Yes,No,No,No,Sophie Schwager
53ab4276-1c22-4f52-a146-93d0978fa7c7,Wing Point,United States of America,47.615814,-122.488302,California,07/17/2025,08/15/2025,5,08/15/2025, 9:46 am, 9:55 am,Yes,No,No,No,Sophie Schwager
53ab4276-1c22-4f52-a146-93d0978fa7c7,Wing Point,United States of America,47.615814,-122.488302,California,07/17/2025,08/15/2025,6,08/15/2025, 9:32 am, 9:43 am,Yes,No,No,No,Sophie Schwager
5449dace-fd0b-4861-af89-c7a5c507abf3,Point Caution,United States of America,48.563167,-123.025641,California,07/29/2025,08/29/2025,1,08/29/2025,11:55 am,12:05 pm,No,No,No,No,Bob Oxborrow
5449dace-fd0b-4861-af89-c7a5c507abf3,Point Caution,United States of America,48.563167,-123.025641,California,07/29/2025,08/29/2025,2,08/03/2025, 6:43 pm, 7:00 pm,No,No,No,No,Emily Bews
5449dace-fd0b-4861-af89-c7a5c507abf3,Point Caution,United States of America,48.563167,-123.025641,California,07/29/2025,08/29/2025,3,07/29/2025, 2:30 pm, 2:45 pm,No,No,No,No,Emily Bews
5449dace-fd0b-4861-af89-c7a5c507abf3,Point Caution,United States of America,48.563167,-123.025641,California,07/29/2025,08/29/2025,4,08/29/2025, 1:33 pm, 2:00 pm,No,No,No,No,Bob Oxborrow
552430bd-cde9-4cac-8c51-800ff25c5d21,South Hat Island,United States of America,48.003363,-122.301536,California,10/20/2023,10/20/2023,1,10/20/2023,10:07 am,10:13 am,No,No,No,No,Michelle Halpin
552430bd-cde9-4cac-8c51-800ff25c5d21,South Hat Island,United States of America,48.003363,-122.301536,California,10/20/2023,10/20/2023,2,10/20/2023,10:00 am,10:06 am,No,No,No,No,Michelle Halpin
552430bd-cde9-4cac-8c51-800ff25c5d21,South Hat Island,United States of America,48.003363,-122.301536,California,10/20/2023,10/20/2023,3,10/20/2023, 9:59 am,10:08 am,No,No,No,No,Jackie  Selbitschka
552430bd-cde9-4cac-8c51-800ff25c5d21,South Hat Island,United States of America,48.003363,-122.301536,California,10/20/2023,10/20/2023,4,10/20/2023,12:15 pm,12:25 pm,No,No,No,No,Michelle Halpin
552430bd-cde9-4cac-8c51-800ff25c5d21,South Hat Island,United States of America,48.003363,-122.301536,California,10/20/2023,10/20/2023,5,10/20/2023,12:04 pm,12:12 pm,No,No,No,No,Michelle Halpin
552430bd-cde9-4cac-8c51-800ff25c5d21,South Hat Island,United States of America,48.003363,-122.301536,California,10/20/2023,10/20/2023,6,10/20/2023,12:04 pm,12:11 pm,No,No,No,No,Jackie  Selbitschka
561c74e5-1bc1-45a2-8dea-228c51cc4d53,Rosario Head,United States of America,48.415477,-122.66477,California,08/03/2025,08/03/2025,1,08/03/2025, 9:59 am,10:24 am,No,No,No,No,Mike  Spranger
561c74e5-1bc1-45a2-8dea-228c51cc4d53,Rosario Head,United States of America,48.415477,-122.66477,California,08/03/2025,08/03/2025,2,08/03/2025, 9:36 am, 9:46 am,No,No,No,No,Erica Bleke
561c74e5-1bc1-45a2-8dea-228c51cc4d53,Rosario Head,United States of America,48.415477,-122.66477,California,08/03/2025,08/03/2025,3,08/03/2025, 9:46 am,10:01 am,No,No,No,No,Jason  Kozleski
561c74e5-1bc1-45a2-8dea-228c51cc4d53,Rosario Head,United States of America,48.415477,-122.66477,California,08/03/2025,08/03/2025,4,08/03/2025,12:16 pm,12:26 pm,No,No,No,No,Mike  Spranger
561c74e5-1bc1-45a2-8dea-228c51cc4d53,Rosario Head,United States of America,48.415477,-122.66477,California,08/03/2025,08/03/2025,5,08/03/2025,12:28 pm,12:40 pm,Yes,No,No,No,Erica Bleke
561c74e5-1bc1-45a2-8dea-228c51cc4d53,Rosario Head,United States of America,48.415477,-122.66477,California,08/03/2025,08/03/2025,6,08/03/2025,12:17 pm,12:34 pm,No,No,No,No,Jason  Kozleski
5665f64b-c798-4504-a3a7-05462f9ac1bc,South Hat Island,United States of America,48.003363,-122.301536,California,10/10/2025,10/10/2025,1,10/10/2025,10:32 am,10:37 am,No,No,No,No,Kyra Anderson
5665f64b-c798-4504-a3a7-05462f9ac1bc,South Hat Island,United States of America,48.003363,-122.301536,California,10/10/2025,10/10/2025,2,10/10/2025,10:21 am,10:26 am,No,No,No,No,Pri Srinivasa
5665f64b-c798-4504-a3a7-05462f9ac1bc,South Hat Island,United States of America,48.003363,-122.301536,California,10/10/2025,10/10/2025,3,10/10/2025,10:20 am,10:26 am,No,No,No,No,Shawn Augustine
5665f64b-c798-4504-a3a7-05462f9ac1bc,South Hat Island,United States of America,48.003363,-122.301536,California,10/10/2025,10/10/2025,4,10/10/2025,12:26 pm,12:30 pm,No,No,No,No,Kyra Anderson
5665f64b-c798-4504-a3a7-05462f9ac1bc,South Hat Island,United States of America,48.003363,-122.301536,California,10/10/2025,10/10/2025,5,10/10/2025,12:18 pm,12:31 pm,No,No,No,No,Pri Srinivasa
5665f64b-c798-4504-a3a7-05462f9ac1bc,South Hat Island,United States of America,48.003363,-122.301536,California,10/10/2025,10/10/2025,6,10/10/2025,12:15 pm,12:27 pm,Yes,No,No,No,Shawn Augustine
