survey_id,site_name,site_country,latitude,longitude,region,date_start,date_end,transect,start_at,start_time,end_time,species,amount,size,distance,observer
48cfe0f7-ea61-4737-904d-e9b740716e11,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/23/2023,06/25/2023,4,06/25/2023,11:07 am,11:23 am,Kelp Crab (Juvenile),3,,30.0,Tim McClure (old)
48cfe0f7-ea61-4737-904d-e9b740716e11,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/23/2023,06/25/2023,4,06/25/2023,11:07 am,11:23 am,Kelp Crab,2,,30.0,Tim McClure (old)
48cfe0f7-ea61-4737-904d-e9b740716e11,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/23/2023,06/25/2023,4,06/25/2023,11:07 am,11:23 am,Dungeness Crab,3,,30.0,Tim McClure (old)
48cfe0f7-ea61-4737-904d-e9b740716e11,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/23/2023,06/25/2023,5,06/25/2023,11:38 am,11:52 am,Kelp Crab,3,,30.0,Tim McClure (old)
48cfe0f7-ea61-4737-904d-e9b740716e11,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/23/2023,06/25/2023,5,06/25/2023,11:38 am,11:52 am,Mottled Star,6,,30.0,Tim McClure (old)
48cfe0f7-ea61-4737-904d-e9b740716e11,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/23/2023,06/25/2023,5,06/25/2023,11:38 am,11:52 am,Kelp Crab (Juvenile),5,,30.0,Tim McClure (old)
48cfe0f7-ea61-4737-904d-e9b740716e11,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/23/2023,06/25/2023,5,06/25/2023,11:38 am,11:52 am,Dungeness Crab,5,,30.0,Tim McClure (old)
48cfe0f7-ea61-4737-904d-e9b740716e11,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/23/2023,06/25/2023,5,06/25/2023,11:38 am,11:52 am,Orange Cucumber,4,,30.0,Tim McClure (old)
48cfe0f7-ea61-4737-904d-e9b740716e11,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/23/2023,06/25/2023,5,06/25/2023,11:38 am,11:52 am,Rock Crab,1,,30.0,Tim McClure (old)
48cfe0f7-ea61-4737-904d-e9b740716e11,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/23/2023,06/25/2023,6,06/25/2023,12:10 pm,12:26 pm,Ochre Star,2,,30.0,Tim McClure (old)
48cfe0f7-ea61-4737-904d-e9b740716e11,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/23/2023,06/25/2023,6,06/25/2023,12:10 pm,12:26 pm,Kelp Crab (Juvenile),3,,30.0,Tim McClure (old)
48cfe0f7-ea61-4737-904d-e9b740716e11,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/23/2023,06/25/2023,6,06/25/2023,12:10 pm,12:26 pm,Kelp Crab,9,,30.0,Tim McClure (old)
48cfe0f7-ea61-4737-904d-e9b740716e11,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/23/2023,06/25/2023,6,06/25/2023,12:10 pm,12:26 pm,Rock Crab,7,,30.0,Tim McClure (old)
48cfe0f7-ea61-4737-904d-e9b740716e11,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/23/2023,06/25/2023,6,06/25/2023,12:10 pm,12:26 pm,Dungeness Crab,10,,30.0,Tim McClure (old)
48cfe0f7-ea61-4737-904d-e9b740716e11,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/23/2023,06/25/2023,6,06/25/2023,12:10 pm,12:26 pm,Mottled Star,11,,30.0,Tim McClure (old)
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,1,07/13/2024,10:48 am,10:54 am,Plumose Anemone,3,,30.0,Tim McClure
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,1,07/13/2024,10:48 am,10:54 am,Kelp Crab,2,,30.0,Tim McClure
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,1,07/13/2024,10:48 am,10:54 am,Rock Crab,1,,30.0,Tim McClure
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,1,07/13/2024,10:48 am,10:54 am,Kelp Crab (Juvenile),1,,30.0,Tim McClure
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,1,07/13/2024,10:48 am,10:54 am,Mottled Star,1,,30.0,Tim McClure
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,2,07/13/2024,10:21 am,10:42 am,Kelp Crab,15,,30.0,Mike  Spranger
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,2,07/13/2024,10:21 am,10:42 am,Rock Crab,2,,30.0,Mike  Spranger
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,2,07/13/2024,10:21 am,10:42 am,Mottled Star,1,,30.0,Mike  Spranger
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,2,07/13/2024,10:21 am,10:42 am,Kelp Crab (Juvenile),1,,30.0,Mike  Spranger
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,2,07/13/2024,10:21 am,10:42 am,Large Anemone,1,,30.0,Mike  Spranger
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,3,07/13/2024,11:02 am,11:11 am,Kelp Crab,1,,30.0,Mike  Spranger
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,3,07/13/2024,11:02 am,11:11 am,Mottled Star,2,,30.0,Mike  Spranger
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,3,07/13/2024,11:02 am,11:11 am,Large Anemone,1,,30.0,Mike  Spranger
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,3,07/13/2024,11:02 am,11:11 am,Kelp Crab (Juvenile),1,,30.0,Mike  Spranger
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,3,07/13/2024,11:02 am,11:11 am,Plumose Anemone,1,,30.0,Mike  Spranger
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,4,07/13/2024,11:24 am,11:41 am,Kelp Crab (Juvenile),4,,30.0,Samuel Bishop
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,4,07/13/2024,11:24 am,11:41 am,Plumose Anemone,1,,30.0,Samuel Bishop
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,4,07/13/2024,11:24 am,11:41 am,Kelp Crab,3,,30.0,Samuel Bishop
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,4,07/13/2024,11:24 am,11:41 am,Rock Crab,1,,30.0,Samuel Bishop
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,4,07/13/2024,11:24 am,11:41 am,Orange Cucumber,10,,30.0,Samuel Bishop
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,5,07/13/2024,10:23 am,10:37 am,Kelp Crab (Juvenile),2,,30.0,Justin Green
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,5,07/13/2024,10:23 am,10:37 am,Ochre Star,2,,30.0,Justin Green
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,5,07/13/2024,10:23 am,10:37 am,Plumose Anemone,3,,30.0,Justin Green
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,5,07/13/2024,10:23 am,10:37 am,Rock Crab,2,,30.0,Justin Green
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,6,07/13/2024,10:42 am,10:58 am,Plumose Anemone,3,,30.0,Justin Green
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,6,07/13/2024,10:42 am,10:58 am,Kelp Crab (Juvenile),3,,30.0,Justin Green
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,6,07/13/2024,10:42 am,10:58 am,Large Anemone,1,,30.0,Justin Green
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,6,07/13/2024,10:42 am,10:58 am,Ochre Star,1,,30.0,Justin Green
48f425e2-3692-4f18-9ee3-8a457ee47315,Glen Acres,United States of America,47.48005,-122.448455,California,07/13/2024,07/13/2024,6,07/13/2024,10:42 am,10:58 am,Rock Crab,2,,30.0,Justin Green
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,1,10/11/2024,10:38 am,10:47 am,Leather Star,3,,30.0,Samuel Bishop
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,1,10/11/2024,10:38 am,10:47 am,California Sea Cucumber,1,,30.0,Samuel Bishop
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,1,10/11/2024,10:38 am,10:47 am,Ochre Star,1,,30.0,Samuel Bishop
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,1,10/11/2024,10:38 am,10:47 am,Mottled Star,2,,30.0,Samuel Bishop
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,1,10/11/2024,10:38 am,10:47 am,Rock Crab,2,,30.0,Samuel Bishop
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,2,10/11/2024,10:40 am,10:55 am,Leather Star,1,,30.0,Desiree Ong
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,2,10/11/2024,10:40 am,10:55 am,Orange Cucumber,1,,30.0,Desiree Ong
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,2,10/11/2024,10:40 am,10:55 am,Mottled Star,5,,30.0,Desiree Ong
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,3,10/11/2024,11:00 am,11:20 am,Orange Cucumber,1,,30.0,Desiree Ong
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,3,10/11/2024,11:00 am,11:20 am,Rock Crab,1,,30.0,Desiree Ong
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,3,10/11/2024,11:00 am,11:20 am,Ochre Star,2,,30.0,Desiree Ong
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,3,10/11/2024,11:00 am,11:20 am,Short Spined Star,1,,30.0,Desiree Ong
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,3,10/11/2024,11:00 am,11:20 am,Large Anemone,1,,30.0,Desiree Ong
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,3,10/11/2024,11:00 am,11:20 am,Mottled Star,2,,30.0,Desiree Ong
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,4,10/11/2024,12:41 pm,12:54 pm,Large Anemone,7,,30.0,Samuel Bishop
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,4,10/11/2024,12:41 pm,12:54 pm,Plumose Anemone,3,,30.0,Samuel Bishop
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,4,10/11/2024,12:41 pm,12:54 pm,Orange Cucumber,2,,30.0,Samuel Bishop
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,4,10/11/2024,12:41 pm,12:54 pm,Mottled Star,11,,30.0,Samuel Bishop
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,4,10/11/2024,12:41 pm,12:54 pm,Kelp Crab,1,,30.0,Samuel Bishop
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,4,10/11/2024,12:41 pm,12:54 pm,Blood Star,1,,30.0,Samuel Bishop
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,4,10/11/2024,12:41 pm,12:54 pm,Rock Crab,1,,30.0,Samuel Bishop
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,5,10/11/2024,12:40 pm, 1:00 pm,Rock Crab,2,,30.0,Desiree Ong
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,5,10/11/2024,12:40 pm, 1:00 pm,Mottled Star,6,,30.0,Desiree Ong
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,6,10/11/2024, 1:05 pm, 1:20 pm,Mottled Star,4,,30.0,Desiree Ong
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,6,10/11/2024, 1:05 pm, 1:20 pm,Blood Star,3,,30.0,Desiree Ong
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,6,10/11/2024, 1:05 pm, 1:20 pm,Ochre Star,6,,30.0,Desiree Ong
4cb3c916-88cb-475f-a170-d0c494b7e658,Possession Point,United States of America,47.90005,-122.383133,California,10/11/2024,10/11/2024,6,10/11/2024, 1:05 pm, 1:20 pm,Piddock Clam,3,,30.0,Desiree Ong
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,1,09/06/2023,12:27 pm,12:36 pm,Green/Pallid Urchin,100,,30.0,Toby  McLeod
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,1,09/06/2023,12:27 pm,12:36 pm,Kelp Crab,1,,30.0,Toby  McLeod
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,1,09/06/2023,12:27 pm,12:36 pm,Red Urchin,2,,30.0,Toby  McLeod
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,1,09/06/2023,12:27 pm,12:36 pm,Orange Cucumber,22,,30.0,Toby  McLeod
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,1,09/06/2023,12:27 pm,12:36 pm,Gumboot Chiton,1,,30.0,Toby  McLeod
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,1,09/06/2023,12:27 pm,12:36 pm,Blood Star,1,,30.0,Toby  McLeod
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,2,09/06/2023,12:01 pm,12:11 pm,Green/Pallid Urchin,50,,14.8,Morgan Murphy-Cannella
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,2,09/06/2023,12:01 pm,12:11 pm,Gumboot Chiton,2,,30.0,Morgan Murphy-Cannella
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,2,09/06/2023,12:01 pm,12:11 pm,Orange Cucumber,28,,30.0,Morgan Murphy-Cannella
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,2,09/06/2023,12:01 pm,12:11 pm,Red Urchin,16,,30.0,Morgan Murphy-Cannella
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,2,09/06/2023,12:01 pm,12:11 pm,Blood Star,3,,30.0,Morgan Murphy-Cannella
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,2,09/06/2023,12:01 pm,12:11 pm,Rock Scallop,3,,30.0,Morgan Murphy-Cannella
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,2,09/06/2023,12:01 pm,12:11 pm,Mottled Star,1,,30.0,Morgan Murphy-Cannella
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,3,09/06/2023,12:17 pm,12:24 pm,Green/Pallid Urchin,49,,30.0,Morgan Murphy-Cannella
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,3,09/06/2023,12:17 pm,12:24 pm,Orange Cucumber,6,,30.0,Morgan Murphy-Cannella
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,3,09/06/2023,12:17 pm,12:24 pm,Red Urchin,8,,30.0,Morgan Murphy-Cannella
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,3,09/06/2023,12:17 pm,12:24 pm,Gumboot Chiton,4,,30.0,Morgan Murphy-Cannella
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,3,09/06/2023,12:17 pm,12:24 pm,Mottled Star,1,,30.0,Morgan Murphy-Cannella
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,4,09/20/2023,11:00 am,11:14 am,Blood Star,3,,30.0,Jennie De La Cruz
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,4,09/20/2023,11:00 am,11:14 am,Orange Cucumber,50,,23.1,Jennie De La Cruz
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,4,09/20/2023,11:00 am,11:14 am,Red Urchin,5,,30.0,Jennie De La Cruz
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,5,09/20/2023,10:33 am,10:38 am,Orange Cucumber,52,,19.0,Doug Siegel
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,5,09/20/2023,10:33 am,10:38 am,Purple Urchin,9,,30.0,Doug Siegel
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,5,09/20/2023,10:33 am,10:38 am,Blood Star,2,,30.0,Doug Siegel
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,5,09/20/2023,10:33 am,10:38 am,Large Anemone,2,,30.0,Doug Siegel
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,6,09/20/2023,10:38 am,10:48 am,Blood Star,3,,30.0,Toby  McLeod
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,6,09/20/2023,10:38 am,10:48 am,Gumboot Chiton,4,,30.0,Toby  McLeod
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,6,09/20/2023,10:38 am,10:48 am,California Sea Cucumber,2,,30.0,Toby  McLeod
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,6,09/20/2023,10:38 am,10:48 am,Orange Cucumber,6,,30.0,Toby  McLeod
4fac351a-d182-4c29-88cf-37ca752923a7,Reef Point,United States of America,48.536839,-122.718458,California,09/06/2023,09/20/2023,6,09/20/2023,10:38 am,10:48 am,Kelp Crab,1,,30.0,Toby  McLeod
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,1,08/11/2024,10:49 am,10:48 am,Rock Crab,7,,30.0,Adam Schare
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,1,08/11/2024,10:49 am,10:48 am,Blood Star,2,,30.0,Adam Schare
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,1,08/11/2024,10:49 am,10:48 am,Mottled Star,19,,30.0,Adam Schare
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,1,08/11/2024,10:49 am,10:48 am,California Sea Cucumber,4,,30.0,Adam Schare
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,1,08/11/2024,10:49 am,10:48 am,Large Anemone,1,,30.0,Adam Schare
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,1,08/11/2024,10:49 am,10:48 am,Rock Scallop,2,,30.0,Adam Schare
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,1,08/11/2024,10:49 am,10:48 am,Gumboot Chiton,1,,30.0,Adam Schare
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,2,08/11/2024,11:04 am,11:13 am,Rock Crab,7,,30.0,Adam Schare
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,2,08/11/2024,11:04 am,11:13 am,California Sea Cucumber,5,,30.0,Adam Schare
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,2,08/11/2024,11:04 am,11:13 am,Blood Star,3,,30.0,Adam Schare
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,2,08/11/2024,11:04 am,11:13 am,Blue Striped Sun Star,1,,30.0,Adam Schare
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,2,08/11/2024,11:04 am,11:13 am,Mottled Star,7,,30.0,Adam Schare
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,3,08/11/2024, 3:45 pm, 3:50 pm,Blood Star,3,,30.0,Jackie  Keleher
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,3,08/11/2024, 3:45 pm, 3:50 pm,Mottled Star,17,,30.0,Jackie  Keleher
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,3,08/11/2024, 3:45 pm, 3:50 pm,Rock Crab,2,,30.0,Jackie  Keleher
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,3,08/11/2024, 3:45 pm, 3:50 pm,California Sea Cucumber,3,,30.0,Jackie  Keleher
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,4,08/13/2024,12:54 am, 1:17 pm,Kelp Crab (Juvenile),1,,30.0,Mark Murray
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,4,08/13/2024,12:54 am, 1:17 pm,Large Anemone,2,,30.0,Mark Murray
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,4,08/13/2024,12:54 am, 1:17 pm,Piddock Clam,1,,30.0,Mark Murray
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,4,08/13/2024,12:54 am, 1:17 pm,Rock Crab,1,,30.0,Mark Murray
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,5,08/13/2024, 1:12 pm, 1:27 pm,Rock Crab,2,,30.0,Mark Murray
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,5,08/13/2024, 1:12 pm, 1:27 pm,Mottled Star,6,,30.0,Mark Murray
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,6,08/13/2024,12:52 am, 1:19 pm,Rock Crab,1,,30.0,Megan Heckman
50df92db-be04-4d9c-b68a-d7f5722fc695,Foulweather Bluff,"",47.941083,-122.6012,California,08/11/2024,08/13/2024,6,08/13/2024,12:52 am, 1:19 pm,Slender Crab,4,,30.0,Megan Heckman
